,car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
12203,Maruti Wagon R,7,86461,1,0,0,20.51,998.0,67.04,5,290000
12204,Renault KWID,3,40746,1,0,0,25.17,799.0,53.3,5,300000
12205,Hyundai i20,4,31000,1,0,0,18.6,1197.0,81.83,5,650000
12206,Ford Figo,8,44000,1,1,0,20.0,1399.0,68.1,5,235000
12207,Hyundai Venue,2,21000,1,1,0,23.7,1493.0,98.6,5,900000
12209,Maruti Baleno,3,23000,1,0,0,21.01,1197.0,81.8,5,600000
12210,Mercedes-Benz C-Class,9,63000,1,0,1,11.74,1796.0,182.25,5,1275000
12211,Hyundai Venue,2,17000,1,0,0,18.27,998.0,118.35,5,875000
12212,Honda City,9,100000,0,0,0,16.8,1497.0,116.4,5,350000
12216,Maruti Swift,3,35759,1,0,1,22.0,1197.0,81.8,5,595000
12217,Maruti Ignis,4,30000,1,0,0,20.89,1197.0,81.8,5,465000
12218,Honda City,4,50000,1,0,0,17.4,1497.0,117.6,5,765000
12219,Mercedes-Benz C-Class,7,60004,1,1,1,19.27,2143.0,170.0,5,1349000
12222,Mercedes-Benz E-Class,10,83000,1,0,1,12.0,1991.0,182.25,5,1070000
12224,Ford Ecosport,3,19000,1,1,0,23.0,1498.0,98.96,5,950000
12225,Mahindra KUV100,3,30300,1,0,0,18.15,1198.0,82.0,6,410000
12226,Skoda Superb,5,80260,1,0,1,14.67,1798.0,177.46,5,1485000
12227,Honda WR-V,3,10000,1,0,0,17.5,1199.0,88.7,5,849000
12228,Maruti Swift,7,42000,1,1,0,25.2,1248.0,74.0,5,365000
12229,Ford Ecosport,7,62091,1,1,0,22.7,1498.0,89.84,5,465000
12230,Maruti Ciaz,6,90000,0,1,0,26.21,1248.0,88.5,5,500000
12231,Hyundai i10,9,47000,1,0,1,16.95,1197.0,78.9,5,300000
12232,Maruti Baleno,4,36000,1,0,1,21.4,1197.0,83.1,5,600000
12233,Hyundai Creta,5,40000,0,1,0,21.38,1396.0,88.7,5,775000
12234,Renault Duster,6,56000,1,1,0,20.46,1461.0,83.8,5,440000
12235,Honda City,5,25000,1,0,1,18.0,1497.0,117.3,5,870000
12236,Toyota Camry,5,85000,1,0,1,19.16,2159.5,158.2,5,1485000
12237,Maruti Dzire VXI,6,54500,1,0,0,23.26,1197.0,88.5,5,452000
12238,Maruti Swift,3,20002,2,0,0,22.0,1197.0,81.8,5,575000
12239,Honda Amaze,2,11000,1,1,1,23.8,1498.0,78.9,5,900000
12240,Maruti Alto,8,13910,1,0,0,20.92,998.0,67.1,5,230000
12241,Maruti Wagon R,6,79855,1,0,0,20.51,998.0,67.04,5,347000
12242,Kia Seltos,1,9000,1,1,1,17.8,1493.0,113.4,5,1485000
12244,Tata Nexon,3,9000,1,0,1,17.0,1198.0,108.5,5,895000
12245,Mercedes-Benz GL-Class,3,15000,1,0,1,11.5,2159.5,182.25,5,1485000
12247,Ford Ecosport,4,15800,0,0,0,17.0,1497.0,121.31,5,785000
12248,Maruti Alto,10,22500,1,0,0,19.7,796.0,46.3,5,120000
12249,Hyundai Creta,5,63000,1,1,0,21.38,1396.0,88.7,5,750000
12250,Maruti Alto,15,20000,0,0,0,19.7,796.0,46.3,5,85000
12251,Maruti Swift,3,16000,1,0,0,22.0,1197.0,81.8,5,525000
12252,Skoda Rapid,6,32000,0,1,0,21.14,1498.0,103.52,5,450000
12253,Maruti Ciaz,4,64000,1,1,0,28.09,1248.0,88.5,5,710000
12254,Honda Amaze,6,40000,1,0,0,18.0,1198.0,86.7,5,425000
12255,Kia Seltos,1,8000,1,1,0,20.8,1493.0,113.4,5,1450000
12256,Maruti Swift,8,58000,1,1,0,22.9,1248.0,74.0,5,360000
12257,Maruti Swift Dzire,7,38000,1,0,0,17.5,1298.0,85.8,5,435000
12258,Maruti Swift,6,50168,1,1,0,25.2,1248.0,74.0,5,450000
12259,Renault Duster,8,66733,1,1,0,19.01,1461.0,108.45,5,409000
12261,Hyundai Grand,5,6600,1,0,0,18.9,1197.0,82.0,5,440000
12263,BMW 5,3,55000,1,1,1,22.48,1995.0,182.25,5,1485000
12264,Hyundai Verna,4,28000,1,1,0,23.9,1582.0,126.2,5,825000
12265,Mahindra XUV500,7,58232,1,1,0,15.1,2159.5,140.0,7,625000
12267,Maruti Celerio,3,15161,2,0,0,21.63,998.0,67.04,5,485000
12269,Maruti Eeco,5,29000,1,2,0,15.1,1196.0,73.0,5,295000
12271,Maruti Swift,8,73536,1,1,0,22.9,1248.0,74.0,5,353000
12272,Ford Ecosport,8,47000,1,1,0,22.7,1498.0,89.84,5,460000
12273,Mahindra Scorpio,6,60000,1,1,0,15.4,2159.5,120.0,7,925000
12276,Renault Duster,8,51235,1,1,0,19.01,1461.0,108.45,5,415000
12277,Hyundai Grand,4,37500,1,0,0,25.0,1197.0,82.0,5,485000
12279,Honda City,7,59000,1,1,0,25.1,1498.0,98.6,5,550000
12280,Volkswagen Vento,6,51000,1,1,1,22.15,1498.0,108.6,5,585000
12281,Volkswagen Polo,6,75000,1,0,1,17.21,1197.0,103.5,5,525000
12282,Mercedes-Benz GL-Class,5,35000,0,1,1,11.3,2159.5,182.25,7,1485000
12283,BMW 6,2,2300,0,1,1,17.09,1995.0,182.25,4,1485000
12284,Hyundai i20,3,41000,1,0,0,18.6,1197.0,81.83,5,579000
12285,Hyundai Santro,9,40000,1,0,0,17.92,1086.0,62.1,5,250000
12286,Honda City,1,4600,1,0,0,17.8,1498.0,119.35,5,1175000
12288,Skoda Superb,11,42000,1,0,0,13.1,1798.0,157.8,5,400000
12289,Maruti Ertiga,8,68000,1,0,0,16.02,1373.0,93.7,7,495000
12290,Honda Civic,12,62380,1,0,0,13.5,1799.0,130.0,5,245000
12292,Hyundai Grand,7,25000,1,0,0,18.9,1197.0,82.0,5,500000
12293,BMW 3,6,49000,1,1,1,18.88,1995.0,182.25,5,1485000
12294,Maruti Swift,15,84800,1,0,0,16.1,1197.0,85.0,5,185000
12295,Mahindra Scorpio,5,30000,1,1,0,15.4,2159.5,120.0,7,1000000
12296,Mercedes-Benz C-Class,8,38000,1,1,1,14.84,2143.0,170.0,5,1200000
12297,Renault Duster,5,64000,1,1,0,19.87,1461.0,83.8,5,680000
12298,Jeep Compass,2,28000,1,0,0,16.0,1368.0,160.0,5,1450000
12299,Honda Amaze,4,32000,1,0,0,17.8,1198.0,86.7,5,495000
12300,Volkswagen Polo,4,35000,1,0,1,17.21,1197.0,103.6,5,735000
12302,Audi Q7,4,71000,1,1,1,12.07,2159.5,182.25,7,1485000
12303,Honda Amaze,6,42000,0,0,0,18.0,1198.0,86.7,5,390000
12304,Maruti Baleno,4,70000,0,0,0,21.4,1197.0,83.1,5,500000
12305,Mercedes-Benz GLS,3,28000,1,0,1,8.9,2159.5,182.25,7,1485000
12306,Ford Ecosport,7,81360,1,1,0,22.7,1498.0,89.84,5,451000
12307,Honda WR-V,3,33000,1,1,0,25.5,1498.0,98.6,5,840000
12308,Maruti Dzire VXI,3,28000,1,0,0,23.26,1197.0,88.5,5,625000
12309,Maruti Swift Dzire,10,62000,1,0,0,17.5,1298.0,85.8,5,250000
12310,Hyundai i20,9,42000,1,1,0,21.9,1396.0,90.0,5,275000
12311,Maruti Wagon R,4,33200,1,2,0,26.2,998.0,58.2,5,350000
12312,Mahindra XUV500,2,25000,0,1,1,15.1,2159.5,152.87,7,1485000
12313,Maruti Baleno,6,30000,1,0,0,21.4,1197.0,83.1,5,520000
12314,Maruti Vitara,3,52000,1,1,0,24.3,1248.0,88.5,5,745000
12317,Mercedes-Benz C-Class,9,66000,1,1,0,15.8,2148.0,170.0,5,899000
12318,Maruti Vitara,4,68100,1,1,0,24.3,1248.0,88.5,5,675000
12319,Maruti Swift Dzire,10,62000,1,1,0,19.3,1248.0,73.9,5,265000
12320,Maruti Baleno,5,47061,1,0,1,21.4,1197.0,83.1,5,655000
12321,Hyundai Santro,1,8268,1,0,0,20.3,1086.0,68.07,5,445000
12322,Maruti Celerio,5,36000,1,0,0,23.1,998.0,67.04,5,375000
12323,BMW 5,13,59869,1,0,1,10.6,2159.5,182.25,5,550000
12324,Renault KWID,4,43616,1,0,0,25.17,799.0,53.3,5,290000
12325,BMW 3,9,75000,1,1,1,18.88,1995.0,182.25,5,1290000
12326,Hyundai Verna,6,43000,1,0,0,17.43,1396.0,105.5,5,580000
12327,Maruti Baleno,5,92000,1,0,0,21.4,1197.0,83.1,5,570000
12328,Honda Jazz,3,45178,1,0,0,18.7,1199.0,88.7,5,650000
12329,Hyundai Grand,5,54000,1,1,0,24.0,1120.0,70.0,5,465000
12330,Honda City,9,47000,1,0,0,17.0,1497.0,118.0,5,425000
12331,BMW X1,9,60000,1,1,1,17.05,1995.0,182.25,5,800000
12332,Hyundai Creta,5,52000,1,0,0,13.0,1591.0,121.3,5,925000
12333,Ford Endeavour,5,50000,1,1,1,10.91,2159.5,182.25,7,1485000
12334,Volkswagen Polo,10,62000,1,0,0,16.47,1198.0,73.9,5,315000
12335,Renault Duster,8,63000,1,1,0,20.45,1461.0,83.8,5,415000
12336,Toyota Fortuner,11,67000,1,1,0,11.5,2159.5,171.0,7,825000
12337,Ford Ecosport,7,65554,1,1,0,22.7,1498.0,89.84,5,565000
12338,Maruti Swift Dzire,7,75854,1,1,0,23.4,1248.0,74.0,5,341000
12339,Maruti Swift Dzire,4,26000,1,0,1,18.5,1197.0,83.14,5,645000
12341,Hyundai i20,6,52000,1,0,0,18.6,1197.0,81.83,5,486000
12342,Honda Amaze,2,35000,0,0,0,19.5,1199.0,88.76,5,550000
12346,Honda Amaze,2,19000,1,0,0,17.8,1198.0,86.7,5,580000
12347,Maruti Swift,7,70000,0,1,0,25.2,1248.0,74.0,5,365000
12348,Hyundai i20,5,29842,1,0,0,18.5,1197.0,82.9,5,499000
12349,Maruti Vitara,3,35000,1,1,1,24.3,1248.0,88.5,5,835000
12350,Datsun redi-GO,5,47000,1,0,0,20.71,799.0,53.64,5,299000
12351,Hyundai Grand,6,130000,0,1,0,24.0,1120.0,70.0,5,350000
12352,Honda City,3,26000,1,0,1,17.4,1497.0,117.6,5,1075000
12355,Maruti Swift Dzire,8,78000,1,1,0,23.4,1248.0,74.0,5,325000
12356,Hyundai i20,7,50000,1,1,0,21.9,1396.0,88.76,5,500000
12357,Mahindra XUV500,8,50000,0,1,0,15.1,2159.5,140.0,7,600000
12358,Maruti Wagon R,11,60000,0,0,0,18.9,1061.0,67.0,5,150000
12359,Maruti Wagon R,10,52000,1,2,0,26.2,998.0,58.2,5,210000
12360,Honda City,8,35000,1,0,0,17.0,1497.0,118.0,5,495000
12362,Mercedes-Benz C-Class,3,8000,1,0,1,14.74,1991.0,181.04,5,1485000
12364,Hyundai Verna,4,62000,1,1,0,23.9,1582.0,126.2,5,760000
12365,Nissan Kicks,2,11687,2,0,0,14.23,1498.0,104.55,5,880000
12366,Hyundai i20,7,70000,1,1,0,22.54,1396.0,88.76,5,340000
12367,Toyota Fortuner,2,15500,1,1,0,14.24,2159.5,174.5,7,1485000
12368,Hyundai Verna,3,43000,1,0,0,17.0,1591.0,121.3,5,940000
12370,Toyota Innova,4,51000,1,1,1,11.36,2159.5,171.5,7,1485000
12371,Mercedes-Benz GLS,3,15000,1,1,1,11.0,2159.5,182.25,7,1485000
12372,Renault KWID,3,33124,1,0,0,25.17,799.0,53.3,5,335000
12373,Hyundai Creta,2,1470,1,0,0,15.8,1591.0,121.3,5,1290000
12374,Maruti Swift,7,73956,1,1,0,25.2,1248.0,74.0,5,378000
12375,Maruti Wagon R,7,64000,1,0,0,18.9,998.0,67.1,5,265000
12376,Maruti Alto,6,15000,1,0,0,22.74,796.0,47.3,5,275000
12377,Hyundai i10,9,73500,1,0,0,19.81,1086.0,68.05,5,235000
12378,Maruti Ciaz,7,49000,1,0,0,20.73,1373.0,91.2,5,626000
12379,Maruti Ignis,4,32000,1,0,0,20.89,1197.0,81.8,5,465000
12380,Honda City,4,35000,1,0,0,17.8,1497.0,117.3,5,725000
12381,Hyundai i20,8,80849,1,1,0,22.54,1396.0,88.76,5,290000
12382,Maruti Baleno,4,24000,1,0,0,21.01,1197.0,81.8,5,675000
12383,Tata Tiago,4,30000,0,0,1,23.84,1199.0,83.83,5,480000
12385,Honda City,6,71678,1,1,0,25.1,1498.0,98.6,5,610000
12386,Maruti Swift,5,65000,1,0,0,18.6,1197.0,85.8,5,465000
12387,Maruti Vitara,5,60000,1,1,0,24.3,1248.0,88.5,5,685000
12388,Maruti Swift,8,30500,1,0,0,22.0,1197.0,81.8,5,385000
12389,Maruti Wagon R,4,47000,0,0,1,20.51,998.0,67.0,5,390000
12390,Volkswagen Vento,7,76500,0,1,0,20.34,1498.0,103.2,5,400000
12392,Jeep Compass,2,29000,1,0,0,16.0,1368.0,160.0,5,1430000
12393,Ford Ecosport,5,37000,1,0,0,15.85,1499.0,110.4,5,675000
12395,Honda City,4,56239,2,0,0,17.8,1497.0,117.3,5,745000
12396,Honda Amaze,1,3000,1,0,0,19.5,1199.0,88.76,5,715000
12397,Audi A4,6,30000,0,1,1,17.11,1968.0,174.33,5,1485000
12398,Toyota Innova,2,27000,1,1,1,11.36,2159.5,171.5,7,1485000
12399,Audi A6,7,50500,1,1,1,17.68,1968.0,174.33,5,1485000
12400,Hyundai Creta,6,65000,1,1,1,17.6,1582.0,126.2,5,835000
12402,Ford Ecosport,2,16000,1,0,0,17.0,1497.0,121.31,5,925000
12403,Maruti Swift Dzire,4,25000,1,1,0,28.4,1248.0,74.02,5,650000
12404,BMW 7,3,19100,1,1,1,16.77,2159.5,182.25,5,1485000
12405,Hyundai Creta,3,60000,0,1,0,22.1,1396.0,88.7,5,875000
12406,Maruti Ertiga,4,44000,1,1,0,24.52,1248.0,88.5,7,725000
12407,Mercedes-Benz C-Class,9,67000,1,0,1,11.74,1796.0,182.25,5,780000
12409,Honda City,6,89000,1,1,0,26.0,1498.0,98.6,5,549000
12411,Maruti Ciaz,4,29000,1,0,0,20.73,1373.0,91.2,5,750000
12412,Volkswagen Vento,3,58000,0,1,1,21.5,1498.0,108.5,5,950000
12414,Maruti Baleno,4,33528,2,0,0,21.4,1197.0,83.1,5,540000
12416,Maruti Swift,4,43733,1,0,0,20.4,1197.0,81.8,5,489000
12417,Maruti Baleno,2,10000,1,0,1,19.56,1197.0,81.8,5,781000
12418,Hyundai i20,8,65001,1,1,0,21.9,1396.0,88.76,5,349000
12419,Maruti Swift Dzire,9,90000,0,0,0,17.5,1298.0,85.8,5,350000
12420,MG Hector,2,14400,1,0,1,13.96,1451.0,141.0,5,1485000
12421,Honda City,2,12000,1,0,1,17.4,1497.0,117.6,5,1350000
12422,Honda City,4,53000,1,0,0,17.4,1497.0,117.6,5,880000
12423,Honda Amaze,4,51000,0,0,0,17.8,1198.0,86.7,5,600000
12424,Maruti Baleno,6,84999,1,1,0,27.39,1248.0,74.0,5,515000
12425,BMW 5,4,46000,1,1,1,18.12,1995.0,182.25,5,1485000
12426,Audi A4,7,85000,1,1,1,17.11,1968.0,174.33,5,1450000
12427,Maruti Swift,6,50000,1,0,1,22.0,1197.0,81.8,5,450000
12428,Honda City,6,63000,1,1,0,26.0,1498.0,98.6,5,575000
12431,Maruti Baleno,5,27000,1,0,0,21.4,1197.0,83.1,5,585000
12432,Maruti Swift,11,68000,1,0,0,16.1,1197.0,85.0,5,240000
12433,Hyundai Verna,3,8143,0,0,0,19.1,1368.0,98.6,5,930000
12434,Honda Civic,2,21500,1,0,1,16.5,1799.0,139.46,5,1485000
12435,MG Hector,2,4000,1,0,1,13.96,1451.0,141.0,5,1485000
12436,Hyundai Creta,5,58500,1,1,0,19.67,1582.0,126.2,5,770000
12437,Maruti Swift Dzire,6,65000,1,1,0,19.3,1248.0,73.9,5,475000
12438,Maruti Swift,8,99426,1,1,0,22.9,1248.0,74.0,5,353000
12440,Mercedes-Benz C-Class,2,24300,1,0,1,11.9,1950.0,182.25,5,1485000
12441,Toyota Innova,5,48000,1,1,1,11.36,2159.5,171.5,7,1485000
12442,Ford Figo,6,75000,1,1,0,25.83,1498.0,99.0,5,395000
12443,Maruti Ciaz,3,37000,0,0,0,21.56,1462.0,103.25,5,700000
12445,Honda Amaze,3,40000,1,1,0,25.8,1498.0,98.6,5,725000
12446,Lexus RX,4,52000,1,0,1,18.8,2159.5,182.25,5,1485000
12447,Maruti Wagon R,6,52000,1,0,0,21.79,998.0,67.05,5,310000
12449,Honda City,7,78000,1,1,0,26.0,1498.0,98.6,5,550000
12450,Toyota Innova,6,125000,1,1,0,12.8,2159.5,102.0,7,895000
12452,Honda WR-V,4,25656,1,0,0,17.5,1199.0,88.7,5,760000
12453,Honda City,9,130000,1,0,1,16.8,1497.0,116.3,5,440000
12454,Maruti Baleno,3,48000,1,1,0,27.39,1248.0,74.0,5,599000
12455,Honda City,6,50000,0,0,0,17.4,1497.0,117.3,5,620000
12456,Mercedes-Benz S-Class,3,4000,1,0,1,8.450000000000001,2159.5,182.25,4,1485000
12457,Hyundai Creta,6,76000,1,1,0,19.67,1582.0,126.2,5,800000
12458,Maruti Baleno,4,25000,1,0,0,21.01,1197.0,81.8,5,625000
12459,Honda City,6,73000,1,1,0,26.0,1498.0,98.6,5,540000
12460,Mercedes-Benz C-Class,7,69550,1,1,1,14.84,2143.0,170.0,5,1295000
12461,Maruti Ciaz,5,28014,1,0,0,20.73,1373.0,91.1,5,603000
12462,Hyundai Venue,1,1200,1,0,0,18.27,998.0,118.35,5,1075000
12463,Hyundai Verna,5,33060,1,0,0,17.01,1591.0,121.3,5,625000
12466,Maruti Swift Dzire,4,25000,1,0,1,22.0,1197.0,81.8,5,610000
12469,Maruti Swift,7,60001,1,1,0,25.2,1248.0,74.0,5,310000
12472,Maruti Swift Dzire,4,37001,1,0,0,21.21,1197.0,81.8,5,599000
12474,Toyota Innova,4,68745,1,1,0,13.68,2159.5,147.8,7,1485000
12475,Hyundai Creta,6,70000,0,1,0,19.67,1582.0,126.2,5,890000
12476,Honda Amaze,7,71000,1,1,0,25.8,1498.0,98.6,5,350000
12477,Skoda Rapid,6,52000,1,1,0,21.14,1498.0,103.52,5,515000
12478,Maruti Baleno,5,43000,1,0,0,21.01,1197.0,81.8,5,650000
12479,Mahindra XUV500,4,34000,1,1,1,16.0,1997.0,140.0,7,1175000
12480,Maruti Swift,11,68000,1,0,0,22.0,1197.0,81.8,5,245000
12481,Ford Ecosport,5,130000,0,1,0,22.77,1498.0,98.59,5,525000
12482,Mahindra XUV500,8,47000,1,1,0,16.0,2159.5,140.0,7,650000
12483,Maruti Wagon R,8,40000,1,0,0,18.9,998.0,67.1,5,285000
12484,Honda City,11,57000,1,0,1,15.6,1497.0,116.3,5,350000
12485,Maruti Swift,8,65209,1,1,0,22.9,1248.0,74.0,5,330000
12486,Maruti XL6,2,7669,1,0,1,17.99,1462.0,103.2,6,1175000
12487,Ford Ecosport,6,50000,1,1,0,21.7,1498.0,98.96,5,560000
12488,Maruti Wagon R,8,64000,1,2,0,26.6,998.0,58.16,5,270000
12489,Hyundai Grand,2,16415,0,0,0,18.9,1197.0,81.86,5,515000
12490,Honda City,3,12000,0,0,0,17.4,1497.0,117.6,5,900000
12492,Volkswagen Polo,5,45000,1,0,0,16.2,1199.0,74.0,5,450000
12493,Hyundai Grand,5,63000,1,0,0,18.9,1197.0,82.0,5,450000
12494,BMW 3,9,50000,1,1,1,18.88,1995.0,182.25,5,845000
12495,Maruti Wagon R,14,30000,0,0,0,18.9,1061.0,67.0,5,70000
12498,Maruti Ignis,4,29000,1,0,0,20.89,1197.0,81.8,5,520000
12500,Maruti Ciaz,6,52000,1,0,0,20.73,1373.0,91.1,5,565000
12501,Hyundai Verna,9,62000,1,0,0,17.01,1591.0,121.3,5,420000
12502,Toyota Fortuner,7,61000,1,1,1,12.55,2159.5,168.5,7,1485000
12503,Honda WR-V,4,35000,1,0,0,17.5,1199.0,88.7,5,765000
12504,Hyundai i10,9,73500,1,0,0,20.36,1197.0,78.9,5,240000
12505,Maruti Swift,13,63248,1,0,0,16.1,1197.0,85.0,5,170000
12507,Maruti Ciaz,6,49098,1,0,0,20.73,1373.0,91.1,5,585000
12509,Volkswagen Polo,9,90000,0,1,0,22.07,1199.0,73.9,5,210000
12510,Maruti Swift Dzire,4,59000,1,1,1,28.4,1248.0,74.02,5,675000
12511,Honda Amaze,2,45000,1,0,1,18.3,1199.0,88.76,5,675000
12512,Maruti Ciaz,7,47000,1,1,0,26.21,1248.0,88.5,5,495000
12513,Skoda Rapid,8,42000,1,0,0,15.0,1598.0,103.5,5,325000
12514,Maruti Ciaz,6,56000,1,1,0,28.09,1248.0,88.5,5,510000
12515,Toyota Innova,6,47000,1,1,0,12.99,2159.5,100.0,7,865000
12516,Mercedes-Benz E-Class,3,22000,1,1,1,10.0,2148.0,170.0,5,1485000
12517,Mahindra Marazzo,2,25000,1,1,0,17.3,1497.0,121.0,8,800000
12518,Ford Aspire,3,59012,1,1,0,25.83,1498.0,99.0,5,590000
12519,Maruti Swift Dzire,4,10000,1,0,0,21.21,1197.0,81.8,5,675000
12520,BMW X3,9,88000,1,1,1,16.09,1995.0,182.25,5,1275000
12522,Hyundai i20,5,62000,1,0,0,17.0,1197.0,80.0,5,545000
12523,Maruti Celerio,6,63000,1,0,0,23.1,998.0,67.04,5,385000
12524,Honda Civic,11,45000,1,0,0,14.8,1799.0,130.2,5,310000
12525,Maruti Eeco,2,17000,1,0,0,15.37,1196.0,73.0,7,390000
12526,Hyundai i20,7,63000,1,1,0,23.0,1396.0,90.0,5,365000
12527,BMW 3,7,18500,1,1,1,18.88,1995.0,182.25,5,1400000
12528,BMW 3,10,72000,1,1,1,16.07,1995.0,181.0,4,610000
12529,Honda Jazz,5,40000,1,0,1,19.0,1199.0,88.7,5,630000
12531,Toyota Innova,6,35000,0,1,0,12.99,2159.5,100.6,7,990000
12532,Honda City,5,55000,1,0,1,18.0,1497.0,117.3,5,750000
12533,Maruti Swift,5,20000,0,0,0,21.21,1197.0,81.8,5,450000
12534,Honda City,4,33000,1,0,0,17.8,1498.0,119.35,5,790000
12535,Mahindra XUV500,5,70066,1,1,0,16.0,1997.0,140.0,7,785000
12536,Maruti Vitara,5,58000,1,1,0,24.3,1248.0,88.5,5,690000
12537,Honda CR-V,5,62000,1,0,1,14.4,1997.0,151.89,5,1450000
12539,Maruti Wagon R,9,62443,1,0,0,18.9,998.0,67.1,5,235000
12540,Hyundai i20,6,60000,1,1,0,21.9,1396.0,90.0,5,350000
12541,Mahindra Scorpio,5,55000,1,1,0,15.4,2159.5,120.0,8,975000
12542,Hyundai i10,11,60000,0,0,0,20.36,1197.0,78.9,5,165000
12543,Maruti Alto,14,40000,1,0,0,19.7,796.0,46.3,5,80000
12545,Mahindra KUV,5,68000,1,1,0,25.32,1198.0,77.0,6,400000
12546,Honda Amaze,7,45892,1,1,0,25.8,1498.0,98.6,5,369000
12548,MG Hector,1,20000,1,1,0,17.41,1956.0,167.68,5,1485000
12549,Honda City,6,35000,1,1,0,26.0,1498.0,98.6,5,621000
12550,Maruti Swift Dzire,12,130000,0,0,0,17.5,1298.0,85.8,5,175000
12551,Audi A4,8,33000,1,1,1,17.11,1968.0,174.33,5,1349000
12553,Hyundai Grand,2,25000,0,0,1,18.9,1197.0,81.86,5,570000
12554,Mahindra XUV500,6,57000,1,1,0,16.0,2159.5,140.0,7,925000
12555,Honda Amaze,7,87000,1,1,0,25.8,1498.0,98.6,5,375000
12556,Hyundai Grand,3,15800,1,0,1,18.9,1197.0,81.86,5,479000
12558,Mahindra XUV500,4,56000,1,1,0,16.0,2159.5,140.0,7,925000
12559,Renault KWID,5,45000,0,0,0,23.01,999.0,67.0,5,225000
12560,Ford Figo,8,30000,0,1,0,20.0,1399.0,68.05,5,250000
12561,Hyundai i20,3,25000,1,0,0,18.6,1197.0,81.86,5,550000
12562,Hyundai Grand,3,36000,1,0,0,18.9,1197.0,81.86,5,520000
12563,Hyundai i20,5,22000,1,0,0,18.6,1197.0,81.83,5,549000
12564,BMW 3,5,41000,1,1,1,21.76,1995.0,182.25,5,1485000
12566,BMW X1,2,10000,1,1,1,20.68,1995.0,182.25,5,1485000
12568,Toyota Fortuner,8,60000,0,1,1,11.5,2159.5,169.0,7,1300000
12569,Mahindra Thar,3,22000,1,1,0,16.55,2159.5,105.0,6,835000
12570,Maruti Ertiga,4,2100,1,0,0,19.01,1462.0,103.26,7,725000
12572,Mahindra Scorpio,10,65001,1,1,0,12.05,2159.5,120.0,7,449000
12574,Hyundai Verna,6,52323,1,1,1,19.08,1582.0,126.2,5,665000
12575,Honda Amaze,5,15000,0,0,0,18.0,1198.0,86.7,5,500000
12576,Mercedes-Benz E-Class,7,42005,1,1,1,13.0,2143.0,182.25,5,1485000
12577,Maruti Swift Dzire,7,80000,1,0,0,19.0,1197.0,85.8,5,310000
12579,Volkswagen Polo,6,52752,1,0,0,18.78,1198.0,74.0,5,390000
12580,Maruti Swift Dzire,3,40000,1,0,1,21.21,1197.0,81.8,5,625000
12581,Hyundai Verna,7,89000,1,1,0,22.32,1582.0,126.32,5,650000
12582,Maruti Swift,5,55000,1,1,0,25.2,1248.0,74.0,5,410000
12583,Maruti Swift Dzire,6,57000,1,0,0,21.21,1197.0,81.8,5,460000
12584,Honda City,14,42000,1,0,0,17.7,1497.0,78.0,5,165000
12585,Ford Ecosport,6,42000,1,0,1,14.7,1496.0,120.69,5,650000
12586,Datsun GO,6,45000,1,0,0,19.02,1198.0,67.05,5,250000
12587,Maruti Wagon R,5,77950,1,2,0,26.6,998.0,58.16,5,340000
12589,Honda City,2,16000,1,0,0,17.4,1497.0,117.3,5,1090000
12590,Mahindra Thar,6,64000,1,1,0,16.55,2159.5,105.0,7,750000
12591,BMW 5,9,69000,1,1,1,18.48,1995.0,177.0,5,1350000
12592,Toyota Fortuner,7,61000,1,1,1,12.55,2159.5,168.5,7,1485000
12593,Maruti Swift Dzire,7,45000,1,0,0,19.1,1197.0,85.8,5,420000
12594,Hyundai i20,6,48300,1,1,0,22.54,1396.0,88.73,5,485000
12595,Maruti Ciaz,4,47000,1,1,0,28.09,1248.0,88.5,5,700000
12596,Maruti Swift Dzire,3,9313,1,0,1,21.21,1197.0,81.8,5,745000
12597,Honda City,10,58568,1,0,0,16.8,1497.0,116.4,5,350000
12598,Honda Amaze,2,68000,1,1,1,21.0,1498.0,78.9,5,800000
12599,Honda Civic,10,70000,0,0,0,14.8,1799.0,130.2,5,400000
12600,Maruti Swift,8,50000,1,1,0,22.9,1248.0,74.0,5,350000
12602,Maruti Ertiga,9,70000,1,0,0,16.02,1373.0,93.7,7,425000
12603,Volkswagen Polo,6,65869,1,0,0,16.2,1199.0,74.0,5,465000
12604,Honda City,5,50000,0,0,0,17.8,1497.0,117.3,5,660000
12605,Maruti Wagon R,7,51000,1,2,0,31.25,998.0,58.33,5,245000
12606,Maruti Swift Dzire,12,68000,1,0,0,17.5,1298.0,85.8,5,210000
12608,Hyundai Grand,4,32891,1,0,0,18.9,1197.0,82.0,5,450000
12609,Mahindra Scorpio,5,51000,1,1,0,15.4,1997.0,120.0,7,960000
12610,Honda CR-V,6,80000,1,0,1,13.7,1997.0,153.86,5,1375000
12612,Hyundai Creta,5,72000,1,1,0,19.67,1582.0,126.2,5,825000
12613,Maruti Baleno,4,23000,0,0,0,21.4,1197.0,83.1,5,550000
12614,Renault Duster,8,58000,1,1,0,19.01,1461.0,108.45,5,415000
12615,Jaguar XF,8,66000,1,1,1,16.36,2159.5,182.25,5,1485000
12616,Honda City,15,57526,1,0,0,13.0,1343.0,90.0,5,90000
12617,Toyota Innova,3,48000,1,0,1,10.75,2159.5,163.7,7,1485000
